system,strategy,sample_size_source_t,sample_size,coverage_t,run,metric,coverage,ratio,constraint_level,setting
x264,distance,1,10,2,2,PCI,0.4799999999999999,0.03515625,Strong,"(2,1)"
x264,distance,1,10,3,2,ALS,0.2962662337662337,0.03515625,Strong,"(3,1)"
x264,distance,1,10,3,2,AP_ALS-PCI,0.2805351747949935,0.03515625,Strong,"(3,1)"
x264,distance,1,10,3,2,Default,0.2933370976849237,0.03515625,Strong,"(3,1)"
x264,distance,1,10,3,2,MDAP_MF-DF-ALS-PCI,0.2761816496756255,0.03515625,Strong,"(3,1)"
x264,distance,1,10,3,2,MDA_MF-DF-ALS,0.2761816496756255,0.03515625,Strong,"(3,1)"
x264,distance,1,10,3,2,MDP_MF-DF-PCI,0.2761816496756255,0.03515625,Strong,"(3,1)"
x264,distance,1,10,3,2,MD_MF-DF,0.2761816496756255,0.03515625,Strong,"(3,1)"
x264,distance,1,10,3,2,PCI,0.2924290220820189,0.03515625,Strong,"(3,1)"
x264,solver,1,10,1,1,ALS,0.7037037037037037,0.03515625,Strong,"(1,1)"
x264,solver,1,10,1,1,AP_ALS-PCI,0.7037037037037037,0.03515625,Strong,"(1,1)"
x264,solver,1,10,1,1,Default,0.7333333333333332,0.03515625,Strong,"(1,1)"
x264,solver,1,10,1,1,MDAP_MF-DF-ALS-PCI,0.6923076923076922,0.03515625,Strong,"(1,1)"
x264,solver,1,10,1,1,MDA_MF-DF-ALS,0.6923076923076922,0.03515625,Strong,"(1,1)"
x264,solver,1,10,1,1,MDP_MF-DF-PCI,0.6923076923076922,0.03515625,Strong,"(1,1)"
x264,solver,1,10,1,1,MD_MF-DF,0.6923076923076922,0.03515625,Strong,"(1,1)"
x264,solver,1,10,1,1,PCI,0.7333333333333332,0.03515625,Strong,"(1,1)"
x264,solver,1,10,2,1,ALS,0.4367469879518072,0.03515625,Strong,"(2,1)"
x264,solver,1,10,2,1,AP_ALS-PCI,0.4246153846153846,0.03515625,Strong,"(2,1)"
x264,solver,1,10,2,1,Default,0.4879807692307692,0.03515625,Strong,"(2,1)"
x264,solver,1,10,2,1,MDAP_MF-DF-ALS-PCI,0.4313725490196078,0.03515625,Strong,"(2,1)"
x264,solver,1,10,2,1,MDA_MF-DF-ALS,0.4313725490196078,0.03515625,Strong,"(2,1)"
x264,solver,1,10,2,1,MDP_MF-DF-PCI,0.4313725490196078,0.03515625,Strong,"(2,1)"
x264,solver,1,10,2,1,MD_MF-DF,0.4313725490196078,0.03515625,Strong,"(2,1)"
x264,solver,1,10,2,1,PCI,0.4824999999999999,0.03515625,Strong,"(2,1)"
x264,solver,1,10,3,1,ALS,0.2536525974025973,0.03515625,Strong,"(3,1)"
x264,solver,1,10,3,1,AP_ALS-PCI,0.2429866206301251,0.03515625,Strong,"(3,1)"
x264,solver,1,10,3,1,Default,0.3077357425183512,0.03515625,Strong,"(3,1)"
x264,solver,1,10,3,1,MDAP_MF-DF-ALS-PCI,0.2544022242817423,0.03515625,Strong,"(3,1)"
x264,solver,1,10,3,1,MDA_MF-DF-ALS,0.2544022242817423,0.03515625,Strong,"(3,1)"
x264,solver,1,10,3,1,MDP_MF-DF-PCI,0.2544022242817423,0.03515625,Strong,"(3,1)"
x264,solver,1,10,3,1,MD_MF-DF,0.2544022242817423,0.03515625,Strong,"(3,1)"
x264,solver,1,10,3,1,PCI,0.3100946372239747,0.03515625,Strong,"(3,1)"
x264,solver,1,10,1,2,ALS,0.7037037037037037,0.03515625,Strong,"(1,1)"
x264,solver,1,10,1,2,AP_ALS-PCI,0.7037037037037037,0.03515625,Strong,"(1,1)"
x264,solver,1,10,1,2,Default,0.7333333333333332,0.03515625,Strong,"(1,1)"
x264,solver,1,10,1,2,MDAP_MF-DF-ALS-PCI,0.6923076923076922,0.03515625,Strong,"(1,1)"
x264,solver,1,10,1,2,MDA_MF-DF-ALS,0.6923076923076922,0.03515625,Strong,"(1,1)"
x264,solver,1,10,1,2,MDP_MF-DF-PCI,0.6923076923076922,0.03515625,Strong,"(1,1)"
x264,solver,1,10,1,2,MD_MF-DF,0.6923076923076922,0.03515625,Strong,"(1,1)"
x264,solver,1,10,1,2,PCI,0.7333333333333332,0.03515625,Strong,"(1,1)"
x264,solver,1,10,2,2,ALS,0.4367469879518072,0.03515625,Strong,"(2,1)"
x264,solver,1,10,2,2,AP_ALS-PCI,0.4246153846153846,0.03515625,Strong,"(2,1)"
x264,solver,1,10,2,2,Default,0.4879807692307692,0.03515625,Strong,"(2,1)"
x264,solver,1,10,2,2,MDAP_MF-DF-ALS-PCI,0.4313725490196078,0.03515625,Strong,"(2,1)"
x264,solver,1,10,2,2,MDA_MF-DF-ALS,0.4313725490196078,0.03515625,Strong,"(2,1)"
x264,solver,1,10,2,2,MDP_MF-DF-PCI,0.4313725490196078,0.03515625,Strong,"(2,1)"
x264,solver,1,10,2,2,MD_MF-DF,0.4313725490196078,0.03515625,Strong,"(2,1)"
x264,solver,1,10,2,2,PCI,0.4824999999999999,0.03515625,Strong,"(2,1)"
x264,solver,1,10,3,2,ALS,0.2536525974025973,0.03515625,Strong,"(3,1)"
x264,solver,1,10,3,2,AP_ALS-PCI,0.2429866206301251,0.03515625,Strong,"(3,1)"
x264,solver,1,10,3,2,Default,0.3077357425183512,0.03515625,Strong,"(3,1)"
x264,solver,1,10,3,2,MDAP_MF-DF-ALS-PCI,0.2544022242817423,0.03515625,Strong,"(3,1)"
x264,solver,1,10,3,2,MDA_MF-DF-ALS,0.2544022242817423,0.03515625,Strong,"(3,1)"
x264,solver,1,10,3,2,MDP_MF-DF-PCI,0.2544022242817423,0.03515625,Strong,"(3,1)"
x264,solver,1,10,3,2,MD_MF-DF,0.2544022242817423,0.03515625,Strong,"(3,1)"
x264,solver,1,10,3,2,PCI,0.3100946372239747,0.03515625,Strong,"(3,1)"
x264,random,2,10,1,1,ALS,1.0,0.03515625,Strong,"(1,2)"
x264,random,2,10,1,1,AP_ALS-PCI,1.0,0.03515625,Strong,"(1,2)"
x264,random,2,10,1,1,Default,1.0,0.03515625,Strong,"(1,2)"
x264,random,2,10,1,1,MDAP_MF-DF-ALS-PCI,1.0,0.03515625,Strong,"(1,2)"
x264,random,2,10,1,1,MDA_MF-DF-ALS,1.0,0.03515625,Strong,"(1,2)"
x264,random,2,10,1,1,MDP_MF-DF-PCI,1.0,0.03515625,Strong,"(1,2)"
x264,random,2,10,1,1,MD_MF-DF,1.0,0.03515625,Strong,"(1,2)"
x264,random,2,10,1,1,PCI,1.0,0.03515625,Strong,"(1,2)"
x264,random,2,10,2,1,ALS,0.9638554216867468,0.03515625,Strong,"(2,2)"
x264,random,2,10,2,1,AP_ALS-PCI,0.963076923076923,0.03515625,Strong,"(2,2)"
x264,random,2,10,2,1,Default,0.971153846153846,0.03515625,Strong,"(2,2)"
x264,random,2,10,2,1,MDAP_MF-DF-ALS-PCI,0.9607843137254902,0.03515625,Strong,"(2,2)"
x264,random,2,10,2,1,MDA_MF-DF-ALS,0.9607843137254902,0.03515625,Strong,"(2,2)"
x264,random,2,10,2,1,MDP_MF-DF-PCI,0.9607843137254902,0.03515625,Strong,"(2,2)"
x264,random,2,10,2,1,MD_MF-DF,0.9607843137254902,0.03515625,Strong,"(2,2)"
x264,random,2,10,2,1,PCI,0.97,0.03515625,Strong,"(2,2)"
x264,random,2,10,3,1,ALS,0.8015422077922078,0.03515625,Strong,"(3,2)"
x264,random,2,10,3,1,AP_ALS-PCI,0.790677600345274,0.03515625,Strong,"(3,2)"
x264,random,2,10,3,1,Default,0.8517786561264821,0.03515625,Strong,"(3,2)"
x264,random,2,10,3,1,MDAP_MF-DF-ALS-PCI,0.7789620018535681,0.03515625,Strong,"(3,2)"
x264,random,2,10,3,1,MDA_MF-DF-ALS,0.7789620018535681,0.03515625,Strong,"(3,2)"
x264,random,2,10,3,1,MDP_MF-DF-PCI,0.7789620018535681,0.03515625,Strong,"(3,2)"
x264,random,2,10,3,1,MD_MF-DF,0.7789620018535681,0.03515625,Strong,"(3,2)"
x264,random,2,10,3,1,PCI,0.8394321766561514,0.03515625,Strong,"(3,2)"
x264,random,2,10,1,2,ALS,1.0,0.03515625,Strong,"(1,2)"
x264,random,2,10,1,2,AP_ALS-PCI,1.0,0.03515625,Strong,"(1,2)"
x264,random,2,10,1,2,Default,1.0,0.03515625,Strong,"(1,2)"
x264,random,2,10,1,2,MDAP_MF-DF-ALS-PCI,1.0,0.03515625,Strong,"(1,2)"
x264,random,2,10,1,2,MDA_MF-DF-ALS,1.0,0.03515625,Strong,"(1,2)"
x264,random,2,10,1,2,MDP_MF-DF-PCI,1.0,0.03515625,Strong,"(1,2)"
x264,random,2,10,1,2,MD_MF-DF,1.0,0.03515625,Strong,"(1,2)"
x264,random,2,10,1,2,PCI,1.0,0.03515625,Strong,"(1,2)"
x264,random,2,10,2,2,ALS,0.9518072289156626,0.03515625,Strong,"(2,2)"
x264,random,2,10,2,2,AP_ALS-PCI,0.9507692307692308,0.03515625,Strong,"(2,2)"
x264,random,2,10,2,2,Default,0.9615384615384616,0.03515625,Strong,"(2,2)"
x264,random,2,10,2,2,MDAP_MF-DF-ALS-PCI,0.9477124183006536,0.03515625,Strong,"(2,2)"
x264,random,2,10,2,2,MDA_MF-DF-ALS,0.9477124183006536,0.03515625,Strong,"(2,2)"
x264,random,2,10,2,2,MDP_MF-DF-PCI,0.9477124183006536,0.03515625,Strong,"(2,2)"
x264,random,2,10,2,2,MD_MF-DF,0.9477124183006536,0.03515625,Strong,"(2,2)"
x264,random,2,10,2,2,PCI,0.96,0.03515625,Strong,"(2,2)"
x264,random,2,10,3,2,ALS,0.7905844155844156,0.03515625,Strong,"(3,2)"
x264,random,2,10,3,2,AP_ALS-PCI,0.7803193785066896,0.03515625,Strong,"(3,2)"
x264,random,2,10,3,2,Default,0.8407679277244494,0.03515625,Strong,"(3,2)"
x264,random,2,10,3,2,MDAP_MF-DF-ALS-PCI,0.768303985171455,0.03515625,Strong,"(3,2)"
x264,random,2,10,3,2,MDA_MF-DF-ALS,0.768303985171455,0.03515625,Strong,"(3,2)"
x264,random,2,10,3,2,MDP_MF-DF-PCI,0.768303985171455,0.03515625,Strong,"(3,2)"
x264,random,2,10,3,2,MD_MF-DF,0.768303985171455,0.03515625,Strong,"(3,2)"
x264,random,2,10,3,2,PCI,0.8287066246056782,0.03515625,Strong,"(3,2)"
x264,distance,2,10,1,1,ALS,0.7777777777777777,0.03515625,Strong,"(1,2)"
x264,distance,2,10,1,1,AP_ALS-PCI,0.7777777777777777,0.03515625,Strong,"(1,2)"
x264,distance,2,10,1,1,Default,0.7666666666666667,0.03515625,Strong,"(1,2)"
x264,distance,2,10,1,1,MDAP_MF-DF-ALS-PCI,0.7692307692307692,0.03515625,Strong,"(1,2)"
x264,distance,2,10,1,1,MDA_MF-DF-ALS,0.7692307692307692,0.03515625,Strong,"(1,2)"
x264,distance,2,10,1,1,MDP_MF-DF-PCI,0.7692307692307692,0.03515625,Strong,"(1,2)"
x264,distance,2,10,1,1,MD_MF-DF,0.7692307692307692,0.03515625,Strong,"(1,2)"
x264,distance,2,10,1,1,PCI,0.7666666666666667,0.03515625,Strong,"(1,2)"
x264,distance,2,10,2,1,ALS,0.5060240963855421,0.03515625,Strong,"(2,2)"
x264,distance,2,10,2,1,AP_ALS-PCI,0.4953846153846153,0.03515625,Strong,"(2,2)"
x264,distance,2,10,2,1,Default,0.5,0.03515625,Strong,"(2,2)"
x264,distance,2,10,2,1,MDAP_MF-DF-ALS-PCI,0.5,0.03515625,Strong,"(2,2)"
x264,distance,2,10,2,1,MDA_MF-DF-ALS,0.5,0.03515625,Strong,"(2,2)"
x264,distance,2,10,2,1,MDP_MF-DF-PCI,0.5,0.03515625,Strong,"(2,2)"
x264,distance,2,10,2,1,MD_MF-DF,0.5,0.03515625,Strong,"(2,2)"
x264,distance,2,10,2,1,PCI,0.4975,0.03515625,Strong,"(2,2)"
x264,distance,2,10,3,1,ALS,0.2978896103896103,0.03515625,Strong,"(3,2)"
x264,distance,2,10,3,1,AP_ALS-PCI,0.2848511005610703,0.03515625,Strong,"(3,2)"
x264,distance,2,10,3,1,Default,0.2930547713156408,0.03515625,Strong,"(3,2)"
x264,distance,2,10,3,1,MDAP_MF-DF-ALS-PCI,0.2947173308619091,0.03515625,Strong,"(3,2)"
x264,distance,2,10,3,1,MDA_MF-DF-ALS,0.2947173308619091,0.03515625,Strong,"(3,2)"
x264,distance,2,10,3,1,MDP_MF-DF-PCI,0.2947173308619091,0.03515625,Strong,"(3,2)"
x264,distance,2,10,3,1,MD_MF-DF,0.2947173308619091,0.03515625,Strong,"(3,2)"
x264,distance,2,10,3,1,PCI,0.2952681388012618,0.03515625,Strong,"(3,2)"
x264,distance,2,10,1,2,ALS,0.7407407407407407,0.03515625,Strong,"(1,2)"
x264,distance,2,10,1,2,AP_ALS-PCI,0.7407407407407407,0.03515625,Strong,"(1,2)"
x264,distance,2,10,1,2,Default,0.7333333333333332,0.03515625,Strong,"(1,2)"
x264,distance,2,10,1,2,MDAP_MF-DF-ALS-PCI,0.7307692307692307,0.03515625,Strong,"(1,2)"
x264,distance,2,10,1,2,MDA_MF-DF-ALS,0.7307692307692307,0.03515625,Strong,"(1,2)"
x264,distance,2,10,1,2,MDP_MF-DF-PCI,0.7307692307692307,0.03515625,Strong,"(1,2)"
x264,distance,2,10,1,2,MD_MF-DF,0.7307692307692307,0.03515625,Strong,"(1,2)"
x264,distance,2,10,1,2,PCI,0.7333333333333332,0.03515625,Strong,"(1,2)"
x264,distance,2,10,2,2,ALS,0.4879518072289156,0.03515625,Strong,"(2,2)"
x264,distance,2,10,2,2,AP_ALS-PCI,0.4769230769230769,0.03515625,Strong,"(2,2)"
x264,distance,2,10,2,2,Default,0.4831730769230769,0.03515625,Strong,"(2,2)"
x264,distance,2,10,2,2,MDAP_MF-DF-ALS-PCI,0.4673202614379085,0.03515625,Strong,"(2,2)"
x264,distance,2,10,2,2,MDA_MF-DF-ALS,0.4673202614379085,0.03515625,Strong,"(2,2)"
x264,distance,2,10,2,2,MDP_MF-DF-PCI,0.4673202614379085,0.03515625,Strong,"(2,2)"
x264,distance,2,10,2,2,MD_MF-DF,0.4673202614379085,0.03515625,Strong,"(2,2)"
x264,distance,2,10,2,2,PCI,0.4799999999999999,0.03515625,Strong,"(2,2)"
x264,distance,2,10,3,2,ALS,0.2962662337662337,0.03515625,Strong,"(3,2)"
x264,distance,2,10,3,2,AP_ALS-PCI,0.2805351747949935,0.03515625,Strong,"(3,2)"
x264,distance,2,10,3,2,Default,0.2933370976849237,0.03515625,Strong,"(3,2)"
x264,distance,2,10,3,2,MDAP_MF-DF-ALS-PCI,0.2761816496756255,0.03515625,Strong,"(3,2)"
x264,distance,2,10,3,2,MDA_MF-DF-ALS,0.2761816496756255,0.03515625,Strong,"(3,2)"
x264,distance,2,10,3,2,MDP_MF-DF-PCI,0.2761816496756255,0.03515625,Strong,"(3,2)"
x264,distance,2,10,3,2,MD_MF-DF,0.2761816496756255,0.03515625,Strong,"(3,2)"
x264,distance,2,10,3,2,PCI,0.2924290220820189,0.03515625,Strong,"(3,2)"
x264,solver,2,10,1,1,ALS,0.7037037037037037,0.03515625,Strong,"(1,2)"
x264,solver,2,10,1,1,AP_ALS-PCI,0.7037037037037037,0.03515625,Strong,"(1,2)"
x264,solver,2,10,1,1,Default,0.7333333333333332,0.03515625,Strong,"(1,2)"
x264,solver,2,10,1,1,MDAP_MF-DF-ALS-PCI,0.6923076923076922,0.03515625,Strong,"(1,2)"
x264,solver,2,10,1,1,MDA_MF-DF-ALS,0.6923076923076922,0.03515625,Strong,"(1,2)"
x264,solver,2,10,1,1,MDP_MF-DF-PCI,0.6923076923076922,0.03515625,Strong,"(1,2)"
x264,solver,2,10,1,1,MD_MF-DF,0.6923076923076922,0.03515625,Strong,"(1,2)"
x264,solver,2,10,1,1,PCI,0.7333333333333332,0.03515625,Strong,"(1,2)"
x264,solver,2,10,2,1,ALS,0.4367469879518072,0.03515625,Strong,"(2,2)"
x264,solver,2,10,2,1,AP_ALS-PCI,0.4246153846153846,0.03515625,Strong,"(2,2)"
x264,solver,2,10,2,1,Default,0.4879807692307692,0.03515625,Strong,"(2,2)"
x264,solver,2,10,2,1,MDAP_MF-DF-ALS-PCI,0.4313725490196078,0.03515625,Strong,"(2,2)"
x264,solver,2,10,2,1,MDA_MF-DF-ALS,0.4313725490196078,0.03515625,Strong,"(2,2)"
x264,solver,2,10,2,1,MDP_MF-DF-PCI,0.4313725490196078,0.03515625,Strong,"(2,2)"
x264,solver,2,10,2,1,MD_MF-DF,0.4313725490196078,0.03515625,Strong,"(2,2)"
x264,solver,2,10,2,1,PCI,0.4824999999999999,0.03515625,Strong,"(2,2)"
x264,solver,2,10,3,1,ALS,0.2536525974025973,0.03515625,Strong,"(3,2)"
x264,solver,2,10,3,1,AP_ALS-PCI,0.2429866206301251,0.03515625,Strong,"(3,2)"
x264,solver,2,10,3,1,Default,0.3077357425183512,0.03515625,Strong,"(3,2)"
x264,solver,2,10,3,1,MDAP_MF-DF-ALS-PCI,0.2544022242817423,0.03515625,Strong,"(3,2)"
x264,solver,2,10,3,1,MDA_MF-DF-ALS,0.2544022242817423,0.03515625,Strong,"(3,2)"
x264,solver,2,10,3,1,MDP_MF-DF-PCI,0.2544022242817423,0.03515625,Strong,"(3,2)"
x264,solver,2,10,3,1,MD_MF-DF,0.2544022242817423,0.03515625,Strong,"(3,2)"
x264,solver,2,10,3,1,PCI,0.3100946372239747,0.03515625,Strong,"(3,2)"
x264,solver,2,10,1,2,ALS,0.7037037037037037,0.03515625,Strong,"(1,2)"
x264,solver,2,10,1,2,AP_ALS-PCI,0.7037037037037037,0.03515625,Strong,"(1,2)"
x264,solver,2,10,1,2,Default,0.7333333333333332,0.03515625,Strong,"(1,2)"
x264,solver,2,10,1,2,MDAP_MF-DF-ALS-PCI,0.6923076923076922,0.03515625,Strong,"(1,2)"
x264,solver,2,10,1,2,MDA_MF-DF-ALS,0.6923076923076922,0.03515625,Strong,"(1,2)"
x264,solver,2,10,1,2,MDP_MF-DF-PCI,0.6923076923076922,0.03515625,Strong,"(1,2)"
x264,solver,2,10,1,2,MD_MF-DF,0.6923076923076922,0.03515625,Strong,"(1,2)"
x264,solver,2,10,1,2,PCI,0.7333333333333332,0.03515625,Strong,"(1,2)"
x264,solver,2,10,2,2,ALS,0.4367469879518072,0.03515625,Strong,"(2,2)"
x264,solver,2,10,2,2,AP_ALS-PCI,0.4246153846153846,0.03515625,Strong,"(2,2)"
x264,solver,2,10,2,2,Default,0.4879807692307692,0.03515625,Strong,"(2,2)"
x264,solver,2,10,2,2,MDAP_MF-DF-ALS-PCI,0.4313725490196078,0.03515625,Strong,"(2,2)"
x264,solver,2,10,2,2,MDA_MF-DF-ALS,0.4313725490196078,0.03515625,Strong,"(2,2)"
x264,solver,2,10,2,2,MDP_MF-DF-PCI,0.4313725490196078,0.03515625,Strong,"(2,2)"
x264,solver,2,10,2,2,MD_MF-DF,0.4313725490196078,0.03515625,Strong,"(2,2)"
x264,solver,2,10,2,2,PCI,0.4824999999999999,0.03515625,Strong,"(2,2)"
x264,solver,2,10,3,2,ALS,0.2536525974025973,0.03515625,Strong,"(3,2)"
x264,solver,2,10,3,2,AP_ALS-PCI,0.2429866206301251,0.03515625,Strong,"(3,2)"
x264,solver,2,10,3,2,Default,0.3077357425183512,0.03515625,Strong,"(3,2)"
x264,solver,2,10,3,2,MDAP_MF-DF-ALS-PCI,0.2544022242817423,0.03515625,Strong,"(3,2)"
x264,solver,2,10,3,2,MDA_MF-DF-ALS,0.2544022242817423,0.03515625,Strong,"(3,2)"
x264,solver,2,10,3,2,MDP_MF-DF-PCI,0.2544022242817423,0.03515625,Strong,"(3,2)"
x264,solver,2,10,3,2,MD_MF-DF,0.2544022242817423,0.03515625,Strong,"(3,2)"
x264,solver,2,10,3,2,PCI,0.3100946372239747,0.03515625,Strong,"(3,2)"
AJStats,random,1,10,1,1,ALS,0.9696969696969696,0.125,Moderate,"(1,1)"
AJStats,random,1,10,1,1,AP_ALS-PCI,0.9696969696969696,0.125,Moderate,"(1,1)"
AJStats,random,1,10,1,1,Default,0.972972972972973,0.125,Moderate,"(1,1)"
AJStats,random,1,10,1,1,MDAP_MF-DF-ALS-PCI,0.96875,0.125,Moderate,"(1,1)"
AJStats,random,1,10,1,1,MDA_MF-DF-ALS,0.96875,0.125,Moderate,"(1,1)"
AJStats,random,1,10,1,1,MDP_MF-DF-PCI,0.96875,0.125,Moderate,"(1,1)"
AJStats,random,1,10,1,1,MD_MF-DF,0.96875,0.125,Moderate,"(1,1)"
AJStats,random,1,10,1,1,PCI,0.972972972972973,0.125,Moderate,"(1,1)"
AJStats,random,1,10,2,1,ALS,0.890625,0.125,Moderate,"(2,1)"
AJStats,random,1,10,2,1,AP_ALS-PCI,0.8891129032258064,0.125,Moderate,"(2,1)"
AJStats,random,1,10,2,1,Default,0.9076923076923076,0.125,Moderate,"(2,1)"
AJStats,random,1,10,2,1,MDAP_MF-DF-ALS-PCI,0.8854166666666666,0.125,Moderate,"(2,1)"
AJStats,random,1,10,2,1,MDA_MF-DF-ALS,0.8854166666666666,0.125,Moderate,"(2,1)"
AJStats,random,1,10,2,1,MDP_MF-DF-PCI,0.8854166666666666,0.125,Moderate,"(2,1)"
AJStats,random,1,10,2,1,MD_MF-DF,0.8854166666666666,0.125,Moderate,"(2,1)"
AJStats,random,1,10,2,1,PCI,0.9063492063492063,0.125,Moderate,"(2,1)"
AJStats,random,1,10,3,1,ALS,0.7038306451612903,0.125,Moderate,"(3,1)"
AJStats,random,1,10,3,1,AP_ALS-PCI,0.6926086956521738,0.125,Moderate,"(3,1)"
AJStats,random,1,10,3,1,Default,0.7643550624133147,0.125,Moderate,"(3,1)"
AJStats,random,1,10,3,1,MDAP_MF-DF-ALS-PCI,0.6843749999999998,0.125,Moderate,"(3,1)"
AJStats,random,1,10,3,1,MDA_MF-DF-ALS,0.6843749999999998,0.125,Moderate,"(3,1)"
AJStats,random,1,10,3,1,MDP_MF-DF-PCI,0.6843749999999998,0.125,Moderate,"(3,1)"
AJStats,random,1,10,3,1,MD_MF-DF,0.6843749999999998,0.125,Moderate,"(3,1)"
AJStats,random,1,10,3,1,PCI,0.7558070279928529,0.125,Moderate,"(3,1)"
AJStats,random,1,10,1,2,ALS,1.0,0.125,Moderate,"(1,1)"
AJStats,random,1,10,1,2,AP_ALS-PCI,1.0,0.125,Moderate,"(1,1)"
AJStats,random,1,10,1,2,Default,1.0,0.125,Moderate,"(1,1)"
AJStats,random,1,10,1,2,MDAP_MF-DF-ALS-PCI,1.0,0.125,Moderate,"(1,1)"
AJStats,random,1,10,1,2,MDA_MF-DF-ALS,1.0,0.125,Moderate,"(1,1)"
AJStats,random,1,10,1,2,MDP_MF-DF-PCI,1.0,0.125,Moderate,"(1,1)"
AJStats,random,1,10,1,2,MD_MF-DF,1.0,0.125,Moderate,"(1,1)"
AJStats,random,1,10,1,2,PCI,1.0,0.125,Moderate,"(1,1)"
AJStats,random,1,10,2,2,ALS,0.966796875,0.125,Moderate,"(2,1)"
AJStats,random,1,10,2,2,AP_ALS-PCI,0.9657258064516128,0.125,Moderate,"(2,1)"
AJStats,random,1,10,2,2,Default,0.9738461538461538,0.125,Moderate,"(2,1)"
AJStats,random,1,10,2,2,MDAP_MF-DF-ALS-PCI,0.9645833333333332,0.125,Moderate,"(2,1)"
AJStats,random,1,10,2,2,MDA_MF-DF-ALS,0.9645833333333332,0.125,Moderate,"(2,1)"
AJStats,random,1,10,2,2,MDP_MF-DF-PCI,0.9645833333333332,0.125,Moderate,"(2,1)"
AJStats,random,1,10,2,2,MD_MF-DF,0.9645833333333332,0.125,Moderate,"(2,1)"
AJStats,random,1,10,2,2,PCI,0.973015873015873,0.125,Moderate,"(2,1)"
AJStats,random,1,10,3,2,ALS,0.7830645161290322,0.125,Moderate,"(3,1)"
AJStats,random,1,10,3,2,AP_ALS-PCI,0.7697826086956521,0.125,Moderate,"(3,1)"
AJStats,random,1,10,3,2,Default,0.8413314840499306,0.125,Moderate,"(3,1)"
AJStats,random,1,10,3,2,MDAP_MF-DF-ALS-PCI,0.7636160714285714,0.125,Moderate,"(3,1)"
AJStats,random,1,10,3,2,MDA_MF-DF-ALS,0.7636160714285714,0.125,Moderate,"(3,1)"
AJStats,random,1,10,3,2,MDP_MF-DF-PCI,0.7636160714285714,0.125,Moderate,"(3,1)"
AJStats,random,1,10,3,2,MD_MF-DF,0.7636160714285714,0.125,Moderate,"(3,1)"
AJStats,random,1,10,3,2,PCI,0.8321917808219178,0.125,Moderate,"(3,1)"
AJStats,distance,1,10,1,1,ALS,0.909090909090909,0.125,Moderate,"(1,1)"
AJStats,distance,1,10,1,1,AP_ALS-PCI,0.909090909090909,0.125,Moderate,"(1,1)"
AJStats,distance,1,10,1,1,Default,0.8918918918918918,0.125,Moderate,"(1,1)"
AJStats,distance,1,10,1,1,MDAP_MF-DF-ALS-PCI,0.90625,0.125,Moderate,"(1,1)"
AJStats,distance,1,10,1,1,MDA_MF-DF-ALS,0.90625,0.125,Moderate,"(1,1)"
AJStats,distance,1,10,1,1,MDP_MF-DF-PCI,0.90625,0.125,Moderate,"(1,1)"
AJStats,distance,1,10,1,1,MD_MF-DF,0.90625,0.125,Moderate,"(1,1)"
AJStats,distance,1,10,1,1,PCI,0.8918918918918918,0.125,Moderate,"(1,1)"
AJStats,distance,1,10,2,1,ALS,0.662109375,0.125,Moderate,"(2,1)"
AJStats,distance,1,10,2,1,AP_ALS-PCI,0.655241935483871,0.125,Moderate,"(2,1)"
AJStats,distance,1,10,2,1,Default,0.6384615384615384,0.125,Moderate,"(2,1)"
AJStats,distance,1,10,2,1,MDAP_MF-DF-ALS-PCI,0.6729166666666667,0.125,Moderate,"(2,1)"
AJStats,distance,1,10,2,1,MDA_MF-DF-ALS,0.6729166666666667,0.125,Moderate,"(2,1)"
AJStats,distance,1,10,2,1,MDP_MF-DF-PCI,0.6729166666666667,0.125,Moderate,"(2,1)"
AJStats,distance,1,10,2,1,MD_MF-DF,0.6729166666666667,0.125,Moderate,"(2,1)"
AJStats,distance,1,10,2,1,PCI,0.6317460317460317,0.125,Moderate,"(2,1)"
AJStats,distance,1,10,3,1,ALS,0.4249999999999999,0.125,Moderate,"(3,1)"
AJStats,distance,1,10,3,1,AP_ALS-PCI,0.432391304347826,0.125,Moderate,"(3,1)"
AJStats,distance,1,10,3,1,Default,0.4042995839112343,0.125,Moderate,"(3,1)"
AJStats,distance,1,10,3,1,MDAP_MF-DF-ALS-PCI,0.4437499999999999,0.125,Moderate,"(3,1)"
AJStats,distance,1,10,3,1,MDA_MF-DF-ALS,0.4437499999999999,0.125,Moderate,"(3,1)"
AJStats,distance,1,10,3,1,MDP_MF-DF-PCI,0.4437499999999999,0.125,Moderate,"(3,1)"
AJStats,distance,1,10,3,1,MD_MF-DF,0.4437499999999999,0.125,Moderate,"(3,1)"
AJStats,distance,1,10,3,1,PCI,0.4087254318046456,0.125,Moderate,"(3,1)"
AJStats,distance,1,10,1,2,ALS,0.909090909090909,0.125,Moderate,"(1,1)"
AJStats,distance,1,10,1,2,AP_ALS-PCI,0.909090909090909,0.125,Moderate,"(1,1)"
AJStats,distance,1,10,1,2,Default,0.8918918918918918,0.125,Moderate,"(1,1)"
AJStats,distance,1,10,1,2,MDAP_MF-DF-ALS-PCI,0.90625,0.125,Moderate,"(1,1)"
AJStats,distance,1,10,1,2,MDA_MF-DF-ALS,0.90625,0.125,Moderate,"(1,1)"
AJStats,distance,1,10,1,2,MDP_MF-DF-PCI,0.90625,0.125,Moderate,"(1,1)"
