system,strategy,sample_size_source_t,sample_size,coverage_t,metric,coverage
LLVM,distance,2,9,3,MDA_MF-DF-ALS,0.4698958333333333
LLVM,distance,2,9,3,MDP_MF-DF-PCI,0.4698958333333333
LLVM,distance,2,9,3,MD_MF-DF,0.4698958333333333
LLVM,distance,2,9,3,PCI,0.3827848101265823
LLVM,distance,3,18,1,ALS,0.95
LLVM,distance,3,18,1,AP_ALS-PCI,0.95
LLVM,distance,3,18,1,Default,0.9068181818181817
LLVM,distance,3,18,1,MDAP_MF-DF-ALS-PCI,0.948
LLVM,distance,3,18,1,MDA_MF-DF-ALS,0.948
LLVM,distance,3,18,1,MDP_MF-DF-PCI,0.948
LLVM,distance,3,18,1,MD_MF-DF,0.948
LLVM,distance,3,18,1,PCI,0.9068181818181817
LLVM,distance,3,18,2,ALS,0.7963
LLVM,distance,3,18,2,AP_ALS-PCI,0.7916842105263158
LLVM,distance,3,18,2,Default,0.7206334841628959
LLVM,distance,3,18,2,MDAP_MF-DF-ALS-PCI,0.8066666666666665
LLVM,distance,3,18,2,MDA_MF-DF-ALS,0.8066666666666665
LLVM,distance,3,18,2,MDP_MF-DF-PCI,0.8066666666666665
LLVM,distance,3,18,2,MD_MF-DF,0.8066666666666665
LLVM,distance,3,18,2,PCI,0.7162857142857142
LLVM,distance,3,18,3,ALS,0.571140350877193
LLVM,distance,3,18,3,AP_ALS-PCI,0.5798805970149253
LLVM,distance,3,18,3,Default,0.48589552238805966
LLVM,distance,3,18,3,MDAP_MF-DF-ALS-PCI,0.5958749999999999
LLVM,distance,3,18,3,MDA_MF-DF-ALS,0.5958749999999999
LLVM,distance,3,18,3,MDP_MF-DF-PCI,0.5958749999999999
LLVM,distance,3,18,3,MD_MF-DF,0.5958749999999999
LLVM,distance,3,18,3,PCI,0.49179746835443033
LLVM,random,1,2,1,ALS,0.7261904761904762
LLVM,random,1,2,1,AP_ALS-PCI,0.7261904761904762
LLVM,random,1,2,1,Default,0.6931818181818181
LLVM,random,1,2,1,MDAP_MF-DF-ALS-PCI,0.7234999999999999
LLVM,random,1,2,1,MDA_MF-DF-ALS,0.7234999999999999
LLVM,random,1,2,1,MDP_MF-DF-PCI,0.7234999999999999
LLVM,random,1,2,1,MD_MF-DF,0.7234999999999999
LLVM,random,1,2,1,PCI,0.6931818181818181
LLVM,random,1,2,2,ALS,0.42824999999999996
LLVM,random,1,2,2,AP_ALS-PCI,0.428
LLVM,random,1,2,2,Default,0.3875565610859728
LLVM,random,1,2,2,MDAP_MF-DF-ALS-PCI,0.42388888888888887
LLVM,random,1,2,2,MDA_MF-DF-ALS,0.42388888888888887
LLVM,random,1,2,2,MDP_MF-DF-PCI,0.42388888888888887
LLVM,random,1,2,2,MD_MF-DF,0.42388888888888887
LLVM,random,1,2,2,PCI,0.3872380952380952
LLVM,random,1,2,3,ALS,0.23327192982456135
LLVM,random,1,2,3,AP_ALS-PCI,0.23236815920398005
LLVM,random,1,2,3,Default,0.19845522388059694
LLVM,random,1,2,3,MDAP_MF-DF-ALS-PCI,0.22905208333333327
LLVM,random,1,2,3,MDA_MF-DF-ALS,0.22905208333333327
LLVM,random,1,2,3,MDP_MF-DF-PCI,0.22905208333333327
LLVM,random,1,2,3,MD_MF-DF,0.22905208333333327
LLVM,random,1,2,3,PCI,0.19707172995780586
LLVM,random,2,9,1,ALS,0.9519047619047619
LLVM,random,2,9,1,AP_ALS-PCI,0.9519047619047619
LLVM,random,2,9,1,Default,0.9086363636363635
LLVM,random,2,9,1,MDAP_MF-DF-ALS-PCI,0.95
LLVM,random,2,9,1,MDA_MF-DF-ALS,0.95
LLVM,random,2,9,1,MDP_MF-DF-PCI,0.95
LLVM,random,2,9,1,MD_MF-DF,0.95
LLVM,random,2,9,1,PCI,0.9086363636363635
LLVM,random,2,9,2,ALS,0.8504499999999999
LLVM,random,2,9,2,AP_ALS-PCI,0.8505263157894737
LLVM,random,2,9,2,Default,0.7696380090497738
LLVM,random,2,9,2,MDAP_MF-DF-ALS-PCI,0.8458888888888889
LLVM,random,2,9,2,MDA_MF-DF-ALS,0.8458888888888889
LLVM,random,2,9,2,MDP_MF-DF-PCI,0.8458888888888889
LLVM,random,2,9,2,MD_MF-DF,0.8458888888888889
LLVM,random,2,9,2,PCI,0.7695238095238095
LLVM,random,2,9,3,ALS,0.6434473684210527
LLVM,random,2,9,3,AP_ALS-PCI,0.6423184079601989
LLVM,random,2,9,3,Default,0.5474104477611941
LLVM,random,2,9,3,MDAP_MF-DF-ALS-PCI,0.6364166666666666
LLVM,random,2,9,3,MDA_MF-DF-ALS,0.6364166666666666
LLVM,random,2,9,3,MDP_MF-DF-PCI,0.6364166666666666
LLVM,random,2,9,3,MD_MF-DF,0.6364166666666666
LLVM,random,2,9,3,PCI,0.5447510548523207
LLVM,random,3,18,1,ALS,0.9523809523809524
LLVM,random,3,18,1,AP_ALS-PCI,0.9523809523809524
LLVM,random,3,18,1,Default,0.909090909090909
LLVM,random,3,18,1,MDAP_MF-DF-ALS-PCI,0.95
LLVM,random,3,18,1,MDA_MF-DF-ALS,0.95
LLVM,random,3,18,1,MDP_MF-DF-PCI,0.95
LLVM,random,3,18,1,MD_MF-DF,0.95
LLVM,random,3,18,1,PCI,0.909090909090909
LLVM,random,3,18,2,ALS,0.9007999999999999
LLVM,random,3,18,2,AP_ALS-PCI,0.9010526315789472
LLVM,random,3,18,2,Default,0.8152036199095022
LLVM,random,3,18,2,MDAP_MF-DF-ALS-PCI,0.8959999999999999
LLVM,random,3,18,2,MDA_MF-DF-ALS,0.8959999999999999
LLVM,random,3,18,2,MDP_MF-DF-PCI,0.8959999999999999
LLVM,random,3,18,2,MD_MF-DF,0.8959999999999999
LLVM,random,3,18,2,PCI,0.8152380952380952
LLVM,random,3,18,3,ALS,0.7953947368421052
LLVM,random,3,18,3,AP_ALS-PCI,0.7953432835820895
LLVM,random,3,18,3,Default,0.6766791044776119
LLVM,random,3,18,3,MDAP_MF-DF-ALS-PCI,0.7890625
LLVM,random,3,18,3,MDA_MF-DF-ALS,0.7890625
LLVM,random,3,18,3,MDP_MF-DF-PCI,0.7890625
LLVM,random,3,18,3,MD_MF-DF,0.7890625
LLVM,random,3,18,3,PCI,0.6745316455696202
LLVM,solver,1,2,1,ALS,0.5447619047619048
LLVM,solver,1,2,1,AP_ALS-PCI,0.5447619047619048
LLVM,solver,1,2,1,Default,0.52
LLVM,solver,1,2,1,MDAP_MF-DF-ALS-PCI,0.55
LLVM,solver,1,2,1,MDA_MF-DF-ALS,0.55
LLVM,solver,1,2,1,MDP_MF-DF-PCI,0.55
LLVM,solver,1,2,1,MD_MF-DF,0.55
LLVM,solver,1,2,1,PCI,0.52
LLVM,solver,1,2,2,ALS,0.2942
LLVM,solver,1,2,2,AP_ALS-PCI,0.2976315789473684
LLVM,solver,1,2,2,Default,0.26624434389140267
LLVM,solver,1,2,2,MDAP_MF-DF-ALS-PCI,0.2999999999999999
LLVM,solver,1,2,2,MDA_MF-DF-ALS,0.2999999999999999
LLVM,solver,1,2,2,MDP_MF-DF-PCI,0.2999999999999999
LLVM,solver,1,2,2,MD_MF-DF,0.2999999999999999
LLVM,solver,1,2,2,PCI,0.2692857142857143
LLVM,solver,1,2,3,ALS,0.15768421052631576
LLVM,solver,1,2,3,AP_ALS-PCI,0.16182089552238804
LLVM,solver,1,2,3,Default,0.1341492537313432
LLVM,solver,1,2,3,MDAP_MF-DF-ALS-PCI,0.1625
LLVM,solver,1,2,3,MDA_MF-DF-ALS,0.1625
LLVM,solver,1,2,3,MDP_MF-DF-PCI,0.1625
LLVM,solver,1,2,3,MD_MF-DF,0.1625
LLVM,solver,1,2,3,PCI,0.1372405063291139
LLVM,solver,2,9,1,ALS,0.8780952380952382
LLVM,solver,2,9,1,AP_ALS-PCI,0.8780952380952382
LLVM,solver,2,9,1,Default,0.8381818181818183
LLVM,solver,2,9,1,MDAP_MF-DF-ALS-PCI,0.9
LLVM,solver,2,9,1,MDA_MF-DF-ALS,0.9
LLVM,solver,2,9,1,MDP_MF-DF-PCI,0.9
LLVM,solver,2,9,1,MD_MF-DF,0.9
LLVM,solver,2,9,1,PCI,0.8381818181818183
LLVM,solver,2,9,2,ALS,0.6245999999999999
LLVM,solver,2,9,2,AP_ALS-PCI,0.6375263157894736
LLVM,solver,2,9,2,Default,0.5652488687782804
LLVM,solver,2,9,2,MDAP_MF-DF-ALS-PCI,0.65
LLVM,solver,2,9,2,MDA_MF-DF-ALS,0.65
LLVM,solver,2,9,2,MDP_MF-DF-PCI,0.65
LLVM,solver,2,9,2,MD_MF-DF,0.65
LLVM,solver,2,9,2,PCI,0.5768095238095237
LLVM,solver,2,9,3,ALS,0.4030526315789473
LLVM,solver,2,9,3,AP_ALS-PCI,0.41993034825870645
LLVM,solver,2,9,3,Default,0.3428955223880596
LLVM,solver,2,9,3,MDAP_MF-DF-ALS-PCI,0.4249999999999999
LLVM,solver,2,9,3,MDA_MF-DF-ALS,0.4249999999999999
LLVM,solver,2,9,3,MDP_MF-DF-PCI,0.4249999999999999
LLVM,solver,2,9,3,MD_MF-DF,0.4249999999999999
LLVM,solver,2,9,3,PCI,0.3561434599156118
LLVM,solver,3,18,1,ALS,0.9523809523809524
LLVM,solver,3,18,1,AP_ALS-PCI,0.9523809523809524
LLVM,solver,3,18,1,Default,0.909090909090909
LLVM,solver,3,18,1,MDAP_MF-DF-ALS-PCI,0.95
LLVM,solver,3,18,1,MDA_MF-DF-ALS,0.95
LLVM,solver,3,18,1,MDP_MF-DF-PCI,0.95
LLVM,solver,3,18,1,MD_MF-DF,0.95
LLVM,solver,3,18,1,PCI,0.909090909090909
LLVM,solver,3,18,2,ALS,0.7810000000000001
LLVM,solver,3,18,2,AP_ALS-PCI,0.782
LLVM,solver,3,18,2,Default,0.7067873303167421
LLVM,solver,3,18,2,MDAP_MF-DF-ALS-PCI,0.7777777777777777
LLVM,solver,3,18,2,MDA_MF-DF-ALS,0.7777777777777777
LLVM,solver,3,18,2,MDP_MF-DF-PCI,0.7777777777777777
LLVM,solver,3,18,2,MD_MF-DF,0.7777777777777777
LLVM,solver,3,18,2,PCI,0.7075238095238094
LLVM,solver,3,18,3,ALS,0.5682105263157895
LLVM,solver,3,18,3,AP_ALS-PCI,0.5698606965174129
LLVM,solver,3,18,3,Default,0.48340298507462676
LLVM,solver,3,18,3,MDAP_MF-DF-ALS-PCI,0.565625
LLVM,solver,3,18,3,MDA_MF-DF-ALS,0.565625
LLVM,solver,3,18,3,MDP_MF-DF-PCI,0.565625
LLVM,solver,3,18,3,MD_MF-DF,0.565625
LLVM,solver,3,18,3,PCI,0.4832995780590717
PKJab,distance,1,2,1,ALS,0.6259999999999999
PKJab,distance,1,2,1,AP_ALS-PCI,0.6259999999999999
PKJab,distance,1,2,1,Default,0.6659999999999999
PKJab,distance,1,2,1,MDAP_MF-DF-ALS-PCI,0.5992857142857143
PKJab,distance,1,2,1,MDA_MF-DF-ALS,0.5992857142857143
PKJab,distance,1,2,1,MDP_MF-DF-PCI,0.62125
PKJab,distance,1,2,1,MD_MF-DF,0.62125
PKJab,distance,1,2,1,PCI,0.6659999999999999
PKJab,distance,1,2,2,ALS,0.3389583333333333
PKJab,distance,1,2,2,AP_ALS-PCI,0.32258426966292136
PKJab,distance,1,2,2,Default,0.3966101694915254
PKJab,distance,1,2,2,MDAP_MF-DF-ALS-PCI,0.2909999999999999
PKJab,distance,1,2,2,MDA_MF-DF-ALS,0.29451219512195115
PKJab,distance,1,2,2,MDP_MF-DF-PCI,0.3064423076923077
PKJab,distance,1,2,2,MD_MF-DF,0.31383177570093457
PKJab,distance,1,2,2,PCI,0.38042168674698795
PKJab,distance,1,2,3,ALS,0.17102339181286547
PKJab,distance,1,2,3,AP_ALS-PCI,0.15227941176470583
PKJab,distance,1,2,3,Default,0.22476605005440692
PKJab,distance,1,2,3,MDAP_MF-DF-ALS-PCI,0.12695833333333328
PKJab,distance,1,2,3,MDA_MF-DF-ALS,0.132076923076923
PKJab,distance,1,2,3,MDP_MF-DF-PCI,0.13845938375350136
PKJab,distance,1,2,3,MD_MF-DF,0.14818414322250634
PKJab,distance,1,2,3,PCI,0.1992894736842105
PKJab,distance,2,7,1,ALS,0.784
PKJab,distance,2,7,1,AP_ALS-PCI,0.784
PKJab,distance,2,7,1,Default,0.8314999999999999
PKJab,distance,2,7,1,MDAP_MF-DF-ALS-PCI,0.7685714285714286
PKJab,distance,2,7,1,MDA_MF-DF-ALS,0.7685714285714286
PKJab,distance,2,7,1,MDP_MF-DF-PCI,0.7975
PKJab,distance,2,7,1,MD_MF-DF,0.7975
PKJab,distance,2,7,1,PCI,0.8314999999999999
PKJab,distance,2,7,2,ALS,0.5278125
PKJab,distance,2,7,2,AP_ALS-PCI,0.5137078651685393
PKJab,distance,2,7,2,Default,0.6067796610169491
PKJab,distance,2,7,2,MDAP_MF-DF-ALS-PCI,0.48637499999999995
PKJab,distance,2,7,2,MDA_MF-DF-ALS,0.48670731707317066
PKJab,distance,2,7,2,MDP_MF-DF-PCI,0.5186538461538461
PKJab,distance,2,7,2,MD_MF-DF,0.522803738317757
PKJab,distance,2,7,2,PCI,0.593855421686747
PKJab,distance,2,7,3,ALS,0.31725146198830406
PKJab,distance,2,7,3,AP_ALS-PCI,0.29533088235294114
PKJab,distance,2,7,3,Default,0.40494015233949937
PKJab,distance,2,7,3,MDAP_MF-DF-ALS-PCI,0.2617083333333333
PKJab,distance,2,7,3,MDA_MF-DF-ALS,0.26380769230769224
PKJab,distance,2,7,3,MDP_MF-DF-PCI,0.28770308123249294
PKJab,distance,2,7,3,MD_MF-DF,0.29621483375959073
PKJab,distance,2,7,3,PCI,0.37549999999999994
PKJab,distance,3,17,1,ALS,0.8
PKJab,distance,3,17,1,AP_ALS-PCI,0.8
PKJab,distance,3,17,1,Default,0.8499999999999999
PKJab,distance,3,17,1,MDAP_MF-DF-ALS-PCI,0.7857142857142857
PKJab,distance,3,17,1,MDA_MF-DF-ALS,0.7857142857142857
PKJab,distance,3,17,1,MDP_MF-DF-PCI,0.8125
PKJab,distance,3,17,1,MD_MF-DF,0.8125
PKJab,distance,3,17,1,PCI,0.8499999999999999
PKJab,distance,3,17,2,ALS,0.5928125
PKJab,distance,3,17,2,AP_ALS-PCI,0.5832584269662922
PKJab,distance,3,17,2,Default,0.6822598870056497
PKJab,distance,3,17,2,MDAP_MF-DF-ALS-PCI,0.5613749999999998
PKJab,distance,3,17,2,MDA_MF-DF-ALS,0.5598780487804877
PKJab,distance,3,17,2,MDP_MF-DF-PCI,0.594326923076923
PKJab,distance,3,17,2,MD_MF-DF,0.5963551401869158
PKJab,distance,3,17,2,PCI,0.6732530120481927
PKJab,distance,3,17,3,ALS,0.3933333333333333
PKJab,distance,3,17,3,AP_ALS-PCI,0.37349264705882346
PKJab,distance,3,17,3,Default,0.5074102285092491
PKJab,distance,3,17,3,MDAP_MF-DF-ALS-PCI,0.3442083333333333
PKJab,distance,3,17,3,MDA_MF-DF-ALS,0.34080769230769226
PKJab,distance,3,17,3,MDP_MF-DF-PCI,0.37778711484593835
PKJab,distance,3,17,3,MD_MF-DF,0.38048593350383625
PKJab,distance,3,17,3,PCI,0.48232894736842097
PKJab,random,1,2,1,ALS,0.6233333333333333
PKJab,random,1,2,1,AP_ALS-PCI,0.6233333333333333
PKJab,random,1,2,1,Default,0.6729999999999999
PKJab,random,1,2,1,MDAP_MF-DF-ALS-PCI,0.5964285714285714
PKJab,random,1,2,1,MDA_MF-DF-ALS,0.5964285714285714
PKJab,random,1,2,1,MDP_MF-DF-PCI,0.608125
PKJab,random,1,2,1,MD_MF-DF,0.608125
PKJab,random,1,2,1,PCI,0.6729999999999999
PKJab,random,1,2,2,ALS,0.3346875
PKJab,random,1,2,2,AP_ALS-PCI,0.31595505617977526
PKJab,random,1,2,2,Default,0.4094915254237288
PKJab,random,1,2,2,MDAP_MF-DF-ALS-PCI,0.28887499999999994
PKJab,random,1,2,2,MDA_MF-DF-ALS,0.29
PKJab,random,1,2,2,MDP_MF-DF-PCI,0.29913461538461533
PKJab,random,1,2,2,MD_MF-DF,0.30214953271028033
PKJab,random,1,2,2,PCI,0.39271084337349393
PKJab,random,1,2,3,ALS,0.16669590643274848
PKJab,random,1,2,3,AP_ALS-PCI,0.14275735294117642
PKJab,random,1,2,3,Default,0.23715995647442867
PKJab,random,1,2,3,MDAP_MF-DF-ALS-PCI,0.12658333333333327
PKJab,random,1,2,3,MDA_MF-DF-ALS,0.12780769230769226
PKJab,random,1,2,3,MDP_MF-DF-PCI,0.13358543417366942
PKJab,random,1,2,3,MD_MF-DF,0.1370332480818414
PKJab,random,1,2,3,PCI,0.2105394736842105
PKJab,random,2,7,1,ALS,0.784
PKJab,random,2,7,1,AP_ALS-PCI,0.784
PKJab,random,2,7,1,Default,0.834
PKJab,random,2,7,1,MDAP_MF-DF-ALS-PCI,0.7685714285714286
PKJab,random,2,7,1,MDA_MF-DF-ALS,0.7685714285714286
PKJab,random,2,7,1,MDP_MF-DF-PCI,0.793125
PKJab,random,2,7,1,MD_MF-DF,0.793125
PKJab,random,2,7,1,PCI,0.834
PKJab,random,2,7,2,ALS,0.5355208333333333
PKJab,random,2,7,2,AP_ALS-PCI,0.5221348314606742
PKJab,random,2,7,2,Default,0.6284180790960451
PKJab,random,2,7,2,MDAP_MF-DF-ALS-PCI,0.49599999999999994
PKJab,random,2,7,2,MDA_MF-DF-ALS,0.49573170731707317
PKJab,random,2,7,2,MDP_MF-DF-PCI,0.5210576923076923
PKJab,random,2,7,2,MD_MF-DF,0.5242056074766355
PKJab,random,2,7,2,PCI,0.6166867469879517
PKJab,random,2,7,3,ALS,0.32485380116959056
PKJab,random,2,7,3,AP_ALS-PCI,0.29786764705882346
PKJab,random,2,7,3,Default,0.43701849836779105
PKJab,random,2,7,3,MDAP_MF-DF-ALS-PCI,0.27179166666666665
PKJab,random,2,7,3,MDA_MF-DF-ALS,0.2709615384615384
PKJab,random,2,7,3,MDP_MF-DF-PCI,0.2919047619047619
PKJab,random,2,7,3,MD_MF-DF,0.29526854219948845
PKJab,random,2,7,3,PCI,0.4080263157894736
PKJab,random,3,17,1,ALS,0.8
PKJab,random,3,17,1,AP_ALS-PCI,0.8
PKJab,random,3,17,1,Default,0.8499999999999999
PKJab,random,3,17,1,MDAP_MF-DF-ALS-PCI,0.7857142857142857
PKJab,random,3,17,1,MDA_MF-DF-ALS,0.7857142857142857
PKJab,random,3,17,1,MDP_MF-DF-PCI,0.8125
PKJab,random,3,17,1,MD_MF-DF,0.8125
PKJab,random,3,17,1,PCI,0.8499999999999999
PKJab,random,3,17,2,ALS,0.5979166666666667
PKJab,random,3,17,2,AP_ALS-PCI,0.5887640449438202
PKJab,random,3,17,2,Default,0.6889265536723163
PKJab,random,3,17,2,MDAP_MF-DF-ALS-PCI,0.5674999999999999
PKJab,random,3,17,2,MDA_MF-DF-ALS,0.5658536585365853
PKJab,random,3,17,2,MDP_MF-DF-PCI,0.5970192307692307
PKJab,random,3,17,2,MD_MF-DF,0.5989719626168224
PKJab,random,3,17,2,PCI,0.6803614457831325
PKJab,random,3,17,3,ALS,0.40564327485380114
PKJab,random,3,17,3,AP_ALS-PCI,0.38595588235294115
PKJab,random,3,17,3,Default,0.5282480957562568
PKJab,random,3,17,3,MDAP_MF-DF-ALS-PCI,0.3599166666666666
PKJab,random,3,17,3,MDA_MF-DF-ALS,0.35511538461538456
PKJab,random,3,17,3,MDP_MF-DF-PCI,0.38924369747899157
PKJab,random,3,17,3,MD_MF-DF,0.39030690537084395
PKJab,random,3,17,3,PCI,0.5056315789473684
PKJab,solver,1,2,1,ALS,0.5333333333333333
PKJab,solver,1,2,1,AP_ALS-PCI,0.5333333333333333
PKJab,solver,1,2,1,Default,0.5755
PKJab,solver,1,2,1,MDAP_MF-DF-ALS-PCI,0.5
PKJab,solver,1,2,1,MDA_MF-DF-ALS,0.5
PKJab,solver,1,2,1,MDP_MF-DF-PCI,0.5
PKJab,solver,1,2,1,MD_MF-DF,0.5
PKJab,solver,1,2,1,PCI,0.5755
PKJab,solver,1,2,2,ALS,0.2795833333333333
PKJab,solver,1,2,2,AP_ALS-PCI,0.2611235955056179
PKJab,solver,1,2,2,Default,0.33220338983050846
PKJab,solver,1,2,2,MDAP_MF-DF-ALS-PCI,0.24049999999999994
PKJab,solver,1,2,2,MDA_MF-DF-ALS,0.2419512195121951
PKJab,solver,1,2,2,MDP_MF-DF-PCI,0.2413461538461538
PKJab,solver,1,2,2,MD_MF-DF,0.24476635514018688
PKJab,solver,1,2,2,PCI,0.3144578313253012
PKJab,solver,1,2,3,ALS,0.14339181286549704
PKJab,solver,1,2,3,AP_ALS-PCI,0.11966911764705879
PKJab,solver,1,2,3,Default,0.19169749727965177
PKJab,solver,1,2,3,MDAP_MF-DF-ALS-PCI,0.10916666666666662
PKJab,solver,1,2,3,MDA_MF-DF-ALS,0.11230769230769223
PKJab,solver,1,2,3,MDP_MF-DF-PCI,0.11089635854341734
PKJab,solver,1,2,3,MD_MF-DF,0.11644501278772376
PKJab,solver,1,2,3,PCI,0.16736842105263153
PKJab,solver,2,7,1,ALS,0.7006666666666667
PKJab,solver,2,7,1,AP_ALS-PCI,0.7006666666666667
PKJab,solver,2,7,1,Default,0.7609999999999999
PKJab,solver,2,7,1,MDAP_MF-DF-ALS-PCI,0.6792857142857143
PKJab,solver,2,7,1,MDA_MF-DF-ALS,0.6792857142857143
PKJab,solver,2,7,1,MDP_MF-DF-PCI,0.703125
PKJab,solver,2,7,1,MD_MF-DF,0.703125
PKJab,solver,2,7,1,PCI,0.7609999999999999
PKJab,solver,2,7,2,ALS,0.44249999999999995
PKJab,solver,2,7,2,AP_ALS-PCI,0.42146067415730337
PKJab,solver,2,7,2,Default,0.5315254237288136
PKJab,solver,2,7,2,MDAP_MF-DF-ALS-PCI,0.3999999999999999
PKJab,solver,2,7,2,MDA_MF-DF-ALS,0.4020731707317073
PKJab,solver,2,7,2,MDP_MF-DF-PCI,0.4197115384615384
PKJab,solver,2,7,2,MD_MF-DF,0.42392523364485973
PKJab,solver,2,7,2,PCI,0.5144578313253012
PKJab,solver,2,7,3,ALS,0.2564327485380117
PKJab,solver,2,7,3,AP_ALS-PCI,0.22297794117647055
PKJab,solver,2,7,3,Default,0.35177366702937973
PKJab,solver,2,7,3,MDAP_MF-DF-ALS-PCI,0.2064583333333333
PKJab,solver,2,7,3,MDA_MF-DF-ALS,0.21049999999999996
PKJab,solver,2,7,3,MDP_MF-DF-PCI,0.22170868347338932
PKJab,solver,2,7,3,MD_MF-DF,0.22859335038363165
PKJab,solver,2,7,3,PCI,0.318828947368421
PKJab,solver,3,17,1,ALS,0.7293333333333334
PKJab,solver,3,17,1,AP_ALS-PCI,0.7293333333333334
PKJab,solver,3,17,1,Default,0.7924999999999999
PKJab,solver,3,17,1,MDAP_MF-DF-ALS-PCI,0.71
PKJab,solver,3,17,1,MDA_MF-DF-ALS,0.71
PKJab,solver,3,17,1,MDP_MF-DF-PCI,0.740625
PKJab,solver,3,17,1,MD_MF-DF,0.740625
PKJab,solver,3,17,1,PCI,0.7924999999999999
PKJab,solver,3,17,2,ALS,0.5008333333333332
PKJab,solver,3,17,2,AP_ALS-PCI,0.4840449438202247
PKJab,solver,3,17,2,Default,0.6004519774011299
PKJab,solver,3,17,2,MDAP_MF-DF-ALS-PCI,0.46425
PKJab,solver,3,17,2,MDA_MF-DF-ALS,0.46512195121951216
PKJab,solver,3,17,2,MDP_MF-DF-PCI,0.4964423076923077
PKJab,solver,3,17,2,MD_MF-DF,0.5003738317757008
PKJab,solver,3,17,2,PCI,0.5865662650602409
PKJab,solver,3,17,3,ALS,0.31672514619883035
PKJab,solver,3,17,3,AP_ALS-PCI,0.28511029411764705
PKJab,solver,3,17,3,Default,0.43490750816104456
PKJab,solver,3,17,3,MDAP_MF-DF-ALS-PCI,0.2676666666666666
PKJab,solver,3,17,3,MDA_MF-DF-ALS,0.2699230769230769
PKJab,solver,3,17,3,MDP_MF-DF-PCI,0.29689075630252093
PKJab,solver,3,17,3,MD_MF-DF,0.30301790281329916
PKJab,solver,3,17,3,PCI,0.4046973684210526
Polly,distance,1,5,1,ALS,0.6563157894736841
Polly,distance,1,5,1,AP_ALS-PCI,0.6563157894736841
Polly,distance,1,5,1,Default,0.6564788732394367
Polly,distance,1,5,1,MDAP_MF-DF-ALS-PCI,0.6501785714285714
Polly,distance,1,5,1,MDA_MF-DF-ALS,0.6501785714285714
Polly,distance,1,5,1,MDP_MF-DF-PCI,0.6645161290322581
Polly,distance,1,5,1,MD_MF-DF,0.6645161290322581
Polly,distance,1,5,1,PCI,0.6564788732394367
Polly,distance,1,5,2,ALS,0.4042098360655737
Polly,distance,1,5,2,AP_ALS-PCI,0.4029671052631578
Polly,distance,1,5,2,Default,0.39524324324324317
Polly,distance,1,5,2,MDAP_MF-DF-ALS-PCI,0.39471029311520106
Polly,distance,1,5,2,MDA_MF-DF-ALS,0.3948332198774676
Polly,distance,1,5,2,MDP_MF-DF-PCI,0.40857379767827523
Polly,distance,1,5,2,MD_MF-DF,0.40865819988956376
Polly,distance,1,5,2,PCI,0.3976246830092983
Polly,distance,1,5,3,ALS,0.24083026408588665
Polly,distance,1,5,3,AP_ALS-PCI,0.23888998851985271
Polly,distance,1,5,3,Default,0.22595321727718376
Polly,distance,1,5,3,MDAP_MF-DF-ALS-PCI,0.23134274143042038
Polly,distance,1,5,3,MDA_MF-DF-ALS,0.23142477029892317
Polly,distance,1,5,3,MDP_MF-DF-PCI,0.24033398821218072
Polly,distance,1,5,3,MD_MF-DF,0.24037922829000868
Polly,distance,1,5,3,PCI,0.2304064711010197
Polly,distance,2,33,1,ALS,0.8268421052631578
Polly,distance,2,33,1,AP_ALS-PCI,0.8268421052631578
Polly,distance,2,33,1,Default,0.8292957746478874
Polly,distance,2,33,1,MDAP_MF-DF-ALS-PCI,0.82375
Polly,distance,2,33,1,MDA_MF-DF-ALS,0.82375
Polly,distance,2,33,1,MDP_MF-DF-PCI,0.8246774193548386
Polly,distance,2,33,1,MD_MF-DF,0.8246774193548386
Polly,distance,2,33,1,PCI,0.8292957746478874
Polly,distance,2,33,2,ALS,0.6023868852459016
Polly,distance,2,33,2,AP_ALS-PCI,0.6017368421052631
Polly,distance,2,33,2,Default,0.5950935550935551
Polly,distance,2,33,2,MDAP_MF-DF-ALS-PCI,0.5940763462849352
Polly,distance,2,33,2,MDA_MF-DF-ALS,0.5939482641252553
Polly,distance,2,33,2,MDP_MF-DF-PCI,0.5996351575456053
Polly,distance,2,33,2,MD_MF-DF,0.599525124240751
Polly,distance,2,33,2,PCI,0.5987743026204564
Polly,distance,2,33,3,ALS,0.41056500274273167
Polly,distance,2,33,3,AP_ALS-PCI,0.4090340841613554
Polly,distance,2,33,3,Default,0.3920600609873779
Polly,distance,2,33,3,MDAP_MF-DF-ALS-PCI,0.39970898918625525
Polly,distance,2,33,3,MDA_MF-DF-ALS,0.39936515195609695
Polly,distance,2,33,3,MDP_MF-DF-PCI,0.40526159891189356
Polly,distance,2,33,3,MD_MF-DF,0.4049694267899635
Polly,distance,2,33,3,PCI,0.3997390881261783
Polly,distance,3,168,1,ALS,0.8596491228070176
Polly,distance,3,168,1,AP_ALS-PCI,0.8596491228070176
Polly,distance,3,168,1,Default,0.8732394366197181
Polly,distance,3,168,1,MDAP_MF-DF-ALS-PCI,0.8571428571428571
Polly,distance,3,168,1,MDA_MF-DF-ALS,0.8571428571428571
Polly,distance,3,168,1,MDP_MF-DF-PCI,0.8548387096774193
Polly,distance,3,168,1,MD_MF-DF,0.8548387096774193
Polly,distance,3,168,1,PCI,0.8732394366197181
Polly,distance,3,168,2,ALS,0.7044590163934425
