system,strategy,sample_size_source_t,sample_size,coverage_t,run,metric,coverage
HSQLDB,random,1,10,1,1,AP_ALS-PCI,1
HSQLDB,random,1,10,1,1,Default,1
HSQLDB,random,1,10,1,1,MDAP_MF-DF-ALS-PCI,1
HSQLDB,random,1,10,1,1,MDA_MF-DF-ALS,1
HSQLDB,random,1,10,1,1,MDP_MF-DF-PCI,1
HSQLDB,random,1,10,1,1,MD_MF-DF,1
HSQLDB,random,1,10,1,1,PCI,1
HSQLDB,random,1,10,2,1,ALS,0.92146596858638741
HSQLDB,random,1,10,2,1,AP_ALS-PCI,0.91935483870967738
HSQLDB,random,1,10,2,1,Default,0.9298597194388778
HSQLDB,random,1,10,2,1,MDAP_MF-DF-ALS-PCI,0.91404011461318047
HSQLDB,random,1,10,2,1,MDA_MF-DF-ALS,0.9152542372881356
HSQLDB,random,1,10,2,1,MDP_MF-DF-PCI,0.91271820448877805
HSQLDB,random,1,10,2,1,MD_MF-DF,0.91379310344827591
HSQLDB,random,1,10,2,1,PCI,0.92738589211618261
HSQLDB,random,1,10,3,1,ALS,0.74587458745874591
HSQLDB,random,1,10,3,1,AP_ALS-PCI,0.73495702005730656
HSQLDB,random,1,10,3,1,Default,0.78116162714814008
HSQLDB,random,1,10,3,1,MDAP_MF-DF-ALS-PCI,0.71796875000000004
HSQLDB,random,1,10,3,1,MDA_MF-DF-ALS,0.72346786248131545
HSQLDB,random,1,10,3,1,MDP_MF-DF-PCI,0.72123893805309736
HSQLDB,random,1,10,3,1,MD_MF-DF,0.7259732360097324
HSQLDB,random,1,10,3,1,PCI,0.76843123036016436
HSQLDB,random,1,10,1,2,ALS,1
HSQLDB,random,1,10,1,2,AP_ALS-PCI,1
HSQLDB,random,1,10,1,2,Default,1
HSQLDB,random,1,10,1,2,MDAP_MF-DF-ALS-PCI,1
HSQLDB,random,1,10,1,2,MDA_MF-DF-ALS,1
HSQLDB,random,1,10,1,2,MDP_MF-DF-PCI,1
HSQLDB,random,1,10,1,2,MD_MF-DF,1
HSQLDB,random,1,10,1,2,PCI,1
HSQLDB,random,1,10,2,2,ALS,0.86910994764397909
HSQLDB,random,1,10,2,2,AP_ALS-PCI,0.86559139784946237
HSQLDB,random,1,10,2,2,Default,0.88376753507014028
HSQLDB,random,1,10,2,2,MDAP_MF-DF-ALS-PCI,0.85673352435530081
HSQLDB,random,1,10,2,2,MDA_MF-DF-ALS,0.85875706214689262
HSQLDB,random,1,10,2,2,MDP_MF-DF-PCI,0.85536159600997508
HSQLDB,random,1,10,2,2,MD_MF-DF,0.8571428571428571
HSQLDB,random,1,10,2,2,PCI,0.8796680497925311
HSQLDB,random,1,10,3,2,ALS,0.68019801980198025
HSQLDB,random,1,10,3,2,AP_ALS-PCI,0.66977077363896853
HSQLDB,random,1,10,3,2,Default,0.71829453991733738
HSQLDB,random,1,10,3,2,MDAP_MF-DF-ALS-PCI,0.65234375
HSQLDB,random,1,10,3,2,MDA_MF-DF-ALS,0.65657698056801195
HSQLDB,random,1,10,3,2,MDP_MF-DF-PCI,0.65549936788874841
HSQLDB,random,1,10,3,2,MD_MF-DF,0.65906326034063256
HSQLDB,random,1,10,3,2,PCI,0.70582547739908141
HSQLDB,distance,1,10,1,1,ALS,0.86206896551724133
HSQLDB,distance,1,10,1,1,AP_ALS-PCI,0.86206896551724133
HSQLDB,distance,1,10,1,1,Default,0.84848484848484851
HSQLDB,distance,1,10,1,1,MDAP_MF-DF-ALS-PCI,0.8571428571428571
HSQLDB,distance,1,10,1,1,MDA_MF-DF-ALS,0.8571428571428571
HSQLDB,distance,1,10,1,1,MDP_MF-DF-PCI,0.83333333333333337
HSQLDB,distance,1,10,1,1,MD_MF-DF,0.83333333333333337
HSQLDB,distance,1,10,1,1,PCI,0.84848484848484851
HSQLDB,distance,1,10,2,1,ALS,0.62827225130890052
HSQLDB,distance,1,10,2,1,AP_ALS-PCI,0.62634408602150538
HSQLDB,distance,1,10,2,1,Default,0.60521042084168342
HSQLDB,distance,1,10,2,1,MDAP_MF-DF-ALS-PCI,0.61318051575931232
HSQLDB,distance,1,10,2,1,MDA_MF-DF-ALS,0.61016949152542377
HSQLDB,distance,1,10,2,1,MDP_MF-DF-PCI,0.58603491271820451
HSQLDB,distance,1,10,2,1,MD_MF-DF,0.58374384236453203
HSQLDB,distance,1,10,2,1,PCI,0.60373443983402486
HSQLDB,distance,1,10,3,1,ALS,0.41122112211221123
HSQLDB,distance,1,10,3,1,AP_ALS-PCI,0.40687679083094558
HSQLDB,distance,1,10,3,1,Default,0.39025451381335652
HSQLDB,distance,1,10,3,1,MDAP_MF-DF-ALS-PCI,0.39218750000000002
HSQLDB,distance,1,10,3,1,MDA_MF-DF-ALS,0.38527653213751867
HSQLDB,distance,1,10,3,1,MDP_MF-DF-PCI,0.37294563843236411
HSQLDB,distance,1,10,3,1,MD_MF-DF,0.36770072992700731
HSQLDB,distance,1,10,3,1,PCI,0.38747884940778343
HSQLDB,distance,1,10,1,2,ALS,0.86206896551724133
HSQLDB,distance,1,10,1,2,AP_ALS-PCI,0.86206896551724133
HSQLDB,distance,1,10,1,2,Default,0.84848484848484851
HSQLDB,distance,1,10,1,2,MDAP_MF-DF-ALS-PCI,0.8571428571428571
HSQLDB,distance,1,10,1,2,MDA_MF-DF-ALS,0.8571428571428571
HSQLDB,distance,1,10,1,2,MDP_MF-DF-PCI,0.83333333333333337
HSQLDB,distance,1,10,1,2,MD_MF-DF,0.83333333333333337
HSQLDB,distance,1,10,1,2,PCI,0.84848484848484851
HSQLDB,distance,1,10,2,2,ALS,0.59162303664921467
HSQLDB,distance,1,10,2,2,AP_ALS-PCI,0.58870967741935487
HSQLDB,distance,1,10,2,2,Default,0.59919839679358722
HSQLDB,distance,1,10,2,2,MDAP_MF-DF-ALS-PCI,0.5902578796561605
HSQLDB,distance,1,10,2,2,MDA_MF-DF-ALS,0.58757062146892658
HSQLDB,distance,1,10,2,2,MDP_MF-DF-PCI,0.56608478802992523
HSQLDB,distance,1,10,2,2,MD_MF-DF,0.56403940886699511
HSQLDB,distance,1,10,2,2,PCI,0.59751037344398339
HSQLDB,distance,1,10,3,2,ALS,0.3547854785478548
HSQLDB,distance,1,10,3,2,AP_ALS-PCI,0.35207736389684813
HSQLDB,distance,1,10,3,2,Default,0.38068305416576026
HSQLDB,distance,1,10,3,2,MDAP_MF-DF-ALS-PCI,0.36093750000000002
HSQLDB,distance,1,10,3,2,MDA_MF-DF-ALS,0.35538116591928254
HSQLDB,distance,1,10,3,2,MDP_MF-DF-PCI,0.34450063211125159
HSQLDB,distance,1,10,3,2,MD_MF-DF,0.34032846715328469
HSQLDB,distance,1,10,3,2,PCI,0.38022721779066959
HSQLDB,solver,1,10,1,1,ALS,0.62068965517241381
HSQLDB,solver,1,10,1,1,AP_ALS-PCI,0.62068965517241381
HSQLDB,solver,1,10,1,1,Default,0.63636363636363635
HSQLDB,solver,1,10,1,1,MDAP_MF-DF-ALS-PCI,0.6071428571428571
HSQLDB,solver,1,10,1,1,MDA_MF-DF-ALS,0.6071428571428571
HSQLDB,solver,1,10,1,1,MDP_MF-DF-PCI,0.59999999999999998
HSQLDB,solver,1,10,1,1,MD_MF-DF,0.59999999999999998
HSQLDB,solver,1,10,1,1,PCI,0.63636363636363635
HSQLDB,solver,1,10,2,1,ALS,0.36125654450261779
HSQLDB,solver,1,10,2,1,AP_ALS-PCI,0.36290322580645162
HSQLDB,solver,1,10,2,1,Default,0.38677354709418837
HSQLDB,solver,1,10,2,1,MDAP_MF-DF-ALS-PCI,0.35816618911174786
HSQLDB,solver,1,10,2,1,MDA_MF-DF-ALS,0.35310734463276838
HSQLDB,solver,1,10,2,1,MDP_MF-DF-PCI,0.35162094763092272
HSQLDB,solver,1,10,2,1,MD_MF-DF,0.34729064039408869
HSQLDB,solver,1,10,2,1,PCI,0.38796680497925312
HSQLDB,solver,1,10,3,1,ALS,0.20264026402640264
HSQLDB,solver,1,10,3,1,AP_ALS-PCI,0.2080945558739255
HSQLDB,solver,1,10,3,1,Default,0.22906243202088319
HSQLDB,solver,1,10,3,1,MDAP_MF-DF-ALS-PCI,0.20976562500000001
HSQLDB,solver,1,10,3,1,MDA_MF-DF-ALS,0.20067264573991031
HSQLDB,solver,1,10,3,1,MDP_MF-DF-PCI,0.20512010113780024
HSQLDB,solver,1,10,3,1,MD_MF-DF,0.19738442822384428
HSQLDB,solver,1,10,3,1,PCI,0.23495286439448876
HSQLDB,solver,1,10,1,2,ALS,0.62068965517241381
HSQLDB,solver,1,10,1,2,AP_ALS-PCI,0.62068965517241381
HSQLDB,solver,1,10,1,2,Default,0.63636363636363635
HSQLDB,solver,1,10,1,2,MDAP_MF-DF-ALS-PCI,0.6071428571428571
HSQLDB,solver,1,10,1,2,MDA_MF-DF-ALS,0.6071428571428571
HSQLDB,solver,1,10,1,2,MDP_MF-DF-PCI,0.59999999999999998
HSQLDB,solver,1,10,1,2,MD_MF-DF,0.59999999999999998
HSQLDB,solver,1,10,1,2,PCI,0.63636363636363635
HSQLDB,solver,1,10,2,2,ALS,0.36125654450261779
HSQLDB,solver,1,10,2,2,AP_ALS-PCI,0.36290322580645162
HSQLDB,solver,1,10,2,2,Default,0.38677354709418837
HSQLDB,solver,1,10,2,2,MDAP_MF-DF-ALS-PCI,0.35816618911174786
HSQLDB,solver,1,10,2,2,MDA_MF-DF-ALS,0.35310734463276838
HSQLDB,solver,1,10,2,2,MDP_MF-DF-PCI,0.35162094763092272
HSQLDB,solver,1,10,2,2,MD_MF-DF,0.34729064039408869
HSQLDB,solver,1,10,2,2,PCI,0.38796680497925312
HSQLDB,solver,1,10,3,2,ALS,0.20264026402640264
HSQLDB,solver,1,10,3,2,AP_ALS-PCI,0.2080945558739255
HSQLDB,solver,1,10,3,2,Default,0.22906243202088319
HSQLDB,solver,1,10,3,2,MDAP_MF-DF-ALS-PCI,0.20976562500000001
HSQLDB,solver,1,10,3,2,MDA_MF-DF-ALS,0.20067264573991031
HSQLDB,solver,1,10,3,2,MDP_MF-DF-PCI,0.20512010113780024
HSQLDB,solver,1,10,3,2,MD_MF-DF,0.19738442822384428
HSQLDB,solver,1,10,3,2,PCI,0.23495286439448876
HSQLDB,random,2,10,1,1,ALS,1
HSQLDB,random,2,10,1,1,AP_ALS-PCI,1
HSQLDB,random,2,10,1,1,Default,1
HSQLDB,random,2,10,1,1,MDAP_MF-DF-ALS-PCI,1
HSQLDB,random,2,10,1,1,MDA_MF-DF-ALS,1
HSQLDB,random,2,10,1,1,MDP_MF-DF-PCI,1
HSQLDB,random,2,10,1,1,MD_MF-DF,1
HSQLDB,random,2,10,1,1,PCI,1
HSQLDB,random,2,10,2,1,ALS,0.90837696335078533
HSQLDB,random,2,10,2,1,AP_ALS-PCI,0.90591397849462363
HSQLDB,random,2,10,2,1,Default,0.92184368737474953
HSQLDB,random,2,10,2,1,MDAP_MF-DF-ALS-PCI,0.89971346704871058
HSQLDB,random,2,10,2,1,MDA_MF-DF-ALS,0.90112994350282483
HSQLDB,random,2,10,2,1,MDP_MF-DF-PCI,0.90274314214463836
HSQLDB,random,2,10,2,1,MD_MF-DF,0.90394088669950734
HSQLDB,random,2,10,2,1,PCI,0.91908713692946054
HSQLDB,random,2,10,3,1,ALS,0.73399339933993402
HSQLDB,random,2,10,3,1,AP_ALS-PCI,0.72421203438395421
HSQLDB,random,2,10,3,1,Default,0.77333043289101588
HSQLDB,random,2,10,3,1,MDAP_MF-DF-ALS-PCI,0.71132812499999998
HSQLDB,random,2,10,3,1,MDA_MF-DF-ALS,0.71188340807174888
HSQLDB,random,2,10,3,1,MDP_MF-DF-PCI,0.71807838179519601
HSQLDB,random,2,10,3,1,MD_MF-DF,0.71867396593673971
HSQLDB,random,2,10,3,1,PCI,0.76069615663524293
HSQLDB,random,2,10,1,2,ALS,0.96551724137931039
HSQLDB,random,2,10,1,2,AP_ALS-PCI,0.96551724137931039
HSQLDB,random,2,10,1,2,Default,0.96969696969696972
HSQLDB,random,2,10,1,2,MDAP_MF-DF-ALS-PCI,0.9642857142857143
HSQLDB,random,2,10,1,2,MDA_MF-DF-ALS,0.9642857142857143
HSQLDB,random,2,10,1,2,MDP_MF-DF-PCI,0.96666666666666667
HSQLDB,random,2,10,1,2,MD_MF-DF,0.96666666666666667
HSQLDB,random,2,10,1,2,PCI,0.96969696969696972
HSQLDB,random,2,10,2,2,ALS,0.85078534031413611
HSQLDB,random,2,10,2,2,AP_ALS-PCI,0.84677419354838712
HSQLDB,random,2,10,2,2,Default,0.86973947895791581
HSQLDB,random,2,10,2,2,MDAP_MF-DF-ALS-PCI,0.83954154727793695
HSQLDB,random,2,10,2,2,MDA_MF-DF-ALS,0.84180790960451979
HSQLDB,random,2,10,2,2,MDP_MF-DF-PCI,0.84538653366583538
HSQLDB,random,2,10,2,2,MD_MF-DF,0.84729064039408863
HSQLDB,random,2,10,2,2,PCI,0.86721991701244816
HSQLDB,random,2,10,3,2,ALS,0.66369636963696366
HSQLDB,random,2,10,3,2,AP_ALS-PCI,0.65007163323782235
HSQLDB,random,2,10,3,2,Default,0.70785294757450512
HSQLDB,random,2,10,3,2,MDAP_MF-DF-ALS-PCI,0.634765625
HSQLDB,random,2,10,3,2,MDA_MF-DF-ALS,0.64013452914798208
HSQLDB,random,2,10,3,2,MDP_MF-DF-PCI,0.64443742098609358
HSQLDB,random,2,10,3,2,MD_MF-DF,0.6490267639902676
HSQLDB,random,2,10,3,2,PCI,0.69543147208121825
HSQLDB,distance,2,10,1,1,ALS,0.86206896551724133
HSQLDB,distance,2,10,1,1,AP_ALS-PCI,0.86206896551724133
HSQLDB,distance,2,10,1,1,Default,0.84848484848484851
HSQLDB,distance,2,10,1,1,MDAP_MF-DF-ALS-PCI,0.8571428571428571
HSQLDB,distance,2,10,1,1,MDA_MF-DF-ALS,0.8571428571428571
HSQLDB,distance,2,10,1,1,MDP_MF-DF-PCI,0.83333333333333337
HSQLDB,distance,2,10,1,1,MD_MF-DF,0.83333333333333337
HSQLDB,distance,2,10,1,1,PCI,0.84848484848484851
HSQLDB,distance,2,10,2,1,ALS,0.62827225130890052
HSQLDB,distance,2,10,2,1,AP_ALS-PCI,0.62634408602150538
HSQLDB,distance,2,10,2,1,Default,0.60521042084168342
HSQLDB,distance,2,10,2,1,MDAP_MF-DF-ALS-PCI,0.61318051575931232
HSQLDB,distance,2,10,2,1,MDA_MF-DF-ALS,0.61016949152542377
HSQLDB,distance,2,10,2,1,MDP_MF-DF-PCI,0.58603491271820451
HSQLDB,distance,2,10,2,1,MD_MF-DF,0.58374384236453203
HSQLDB,distance,2,10,2,1,PCI,0.60373443983402486
HSQLDB,distance,2,10,3,1,ALS,0.41122112211221123
HSQLDB,distance,2,10,3,1,AP_ALS-PCI,0.40687679083094558
HSQLDB,distance,2,10,3,1,Default,0.39025451381335652
HSQLDB,distance,2,10,3,1,MDAP_MF-DF-ALS-PCI,0.39218750000000002
HSQLDB,distance,2,10,3,1,MDA_MF-DF-ALS,0.38527653213751867
HSQLDB,distance,2,10,3,1,MDP_MF-DF-PCI,0.37294563843236411
HSQLDB,distance,2,10,3,1,MD_MF-DF,0.36770072992700731
HSQLDB,distance,2,10,3,1,PCI,0.38747884940778343
HSQLDB,distance,2,10,1,2,ALS,0.86206896551724133
HSQLDB,distance,2,10,1,2,AP_ALS-PCI,0.86206896551724133
HSQLDB,distance,2,10,1,2,Default,0.84848484848484851
HSQLDB,distance,2,10,1,2,MDAP_MF-DF-ALS-PCI,0.8571428571428571
HSQLDB,distance,2,10,1,2,MDA_MF-DF-ALS,0.8571428571428571
HSQLDB,distance,2,10,1,2,MDP_MF-DF-PCI,0.83333333333333337
HSQLDB,distance,2,10,1,2,MD_MF-DF,0.83333333333333337
HSQLDB,distance,2,10,1,2,PCI,0.84848484848484851
HSQLDB,distance,2,10,2,2,ALS,0.59162303664921467
HSQLDB,distance,2,10,2,2,AP_ALS-PCI,0.58870967741935487
HSQLDB,distance,2,10,2,2,Default,0.59919839679358722
HSQLDB,distance,2,10,2,2,MDAP_MF-DF-ALS-PCI,0.5902578796561605
HSQLDB,distance,2,10,2,2,MDA_MF-DF-ALS,0.58757062146892658
HSQLDB,distance,2,10,2,2,MDP_MF-DF-PCI,0.56608478802992523
HSQLDB,distance,2,10,2,2,MD_MF-DF,0.56403940886699511
HSQLDB,distance,2,10,2,2,PCI,0.59751037344398339
HSQLDB,distance,2,10,3,2,ALS,0.3547854785478548
HSQLDB,distance,2,10,3,2,AP_ALS-PCI,0.35207736389684813
HSQLDB,distance,2,10,3,2,Default,0.38068305416576026
HSQLDB,distance,2,10,3,2,MDAP_MF-DF-ALS-PCI,0.36093750000000002
HSQLDB,distance,2,10,3,2,MDA_MF-DF-ALS,0.35538116591928254
HSQLDB,distance,2,10,3,2,MDP_MF-DF-PCI,0.34450063211125159
HSQLDB,distance,2,10,3,2,MD_MF-DF,0.34032846715328469
HSQLDB,distance,2,10,3,2,PCI,0.38022721779066959
HSQLDB,solver,2,10,1,1,ALS,0.62068965517241381
HSQLDB,solver,2,10,1,1,AP_ALS-PCI,0.62068965517241381
HSQLDB,solver,2,10,1,1,Default,0.63636363636363635
HSQLDB,solver,2,10,1,1,MDAP_MF-DF-ALS-PCI,0.6071428571428571
HSQLDB,solver,2,10,1,1,MDA_MF-DF-ALS,0.6071428571428571
HSQLDB,solver,2,10,1,1,MDP_MF-DF-PCI,0.59999999999999998
HSQLDB,solver,2,10,1,1,MD_MF-DF,0.59999999999999998
HSQLDB,solver,2,10,1,1,PCI,0.63636363636363635
HSQLDB,solver,2,10,2,1,ALS,0.36125654450261779
HSQLDB,solver,2,10,2,1,AP_ALS-PCI,0.36290322580645162
HSQLDB,solver,2,10,2,1,Default,0.38677354709418837
HSQLDB,solver,2,10,2,1,MDAP_MF-DF-ALS-PCI,0.35816618911174786
HSQLDB,solver,2,10,2,1,MDA_MF-DF-ALS,0.35310734463276838
HSQLDB,solver,2,10,2,1,MDP_MF-DF-PCI,0.35162094763092272
HSQLDB,solver,2,10,2,1,MD_MF-DF,0.34729064039408869
HSQLDB,solver,2,10,2,1,PCI,0.38796680497925312
HSQLDB,solver,2,10,3,1,ALS,0.20264026402640264
HSQLDB,solver,2,10,3,1,AP_ALS-PCI,0.2080945558739255
HSQLDB,solver,2,10,3,1,Default,0.22906243202088319
HSQLDB,solver,2,10,3,1,MDAP_MF-DF-ALS-PCI,0.20976562500000001
HSQLDB,solver,2,10,3,1,MDA_MF-DF-ALS,0.20067264573991031
HSQLDB,solver,2,10,3,1,MDP_MF-DF-PCI,0.20512010113780024
HSQLDB,solver,2,10,3,1,MD_MF-DF,0.19738442822384428
HSQLDB,solver,2,10,3,1,PCI,0.23495286439448876
HSQLDB,solver,2,10,1,2,ALS,0.62068965517241381
HSQLDB,solver,2,10,1,2,AP_ALS-PCI,0.62068965517241381
HSQLDB,solver,2,10,1,2,Default,0.63636363636363635
HSQLDB,solver,2,10,1,2,MDAP_MF-DF-ALS-PCI,0.6071428571428571
HSQLDB,solver,2,10,1,2,MDA_MF-DF-ALS,0.6071428571428571
HSQLDB,solver,2,10,1,2,MDP_MF-DF-PCI,0.59999999999999998
HSQLDB,solver,2,10,1,2,MD_MF-DF,0.59999999999999998
HSQLDB,solver,2,10,1,2,PCI,0.63636363636363635
HSQLDB,solver,2,10,2,2,ALS,0.36125654450261779
HSQLDB,solver,2,10,2,2,AP_ALS-PCI,0.36290322580645162
HSQLDB,solver,2,10,2,2,Default,0.38677354709418837
HSQLDB,solver,2,10,2,2,MDAP_MF-DF-ALS-PCI,0.35816618911174786
HSQLDB,solver,2,10,2,2,MDA_MF-DF-ALS,0.35310734463276838
HSQLDB,solver,2,10,2,2,MDP_MF-DF-PCI,0.35162094763092272
HSQLDB,solver,2,10,2,2,MD_MF-DF,0.34729064039408869
HSQLDB,solver,2,10,2,2,PCI,0.38796680497925312
HSQLDB,solver,2,10,3,2,ALS,0.20264026402640264
HSQLDB,solver,2,10,3,2,AP_ALS-PCI,0.2080945558739255
HSQLDB,solver,2,10,3,2,Default,0.22906243202088319
HSQLDB,solver,2,10,3,2,MDAP_MF-DF-ALS-PCI,0.20976562500000001
HSQLDB,solver,2,10,3,2,MDA_MF-DF-ALS,0.20067264573991031
HSQLDB,solver,2,10,3,2,MDP_MF-DF-PCI,0.20512010113780024
HSQLDB,solver,2,10,3,2,MD_MF-DF,0.19738442822384428
HSQLDB,solver,2,10,3,2,PCI,0.23495286439448876
HyTeG,random,1,10,1,1,ALS,1
HyTeG,random,1,10,1,1,AP_ALS-PCI,1
HyTeG,random,1,10,1,1,Default,1
HyTeG,random,1,10,1,1,MDAP_MF-DF-ALS-PCI,1
HyTeG,random,1,10,1,1,MDA_MF-DF-ALS,1
HyTeG,random,1,10,1,1,MDP_MF-DF-PCI,1
HyTeG,random,1,10,1,1,MD_MF-DF,1
HyTeG,random,1,10,1,1,PCI,1
HyTeG,random,1,10,2,1,ALS,0.95999999999999996
HyTeG,random,1,10,2,1,AP_ALS-PCI,0.95999999999999996
HyTeG,random,1,10,2,1,Default,0.9726027397260274
HyTeG,random,1,10,2,1,MDAP_MF-DF-ALS-PCI,0.94999999999999996
HyTeG,random,1,10,2,1,MDA_MF-DF-ALS,0.94999999999999996
HyTeG,random,1,10,2,1,MDP_MF-DF-PCI,0.94999999999999996
HyTeG,random,1,10,2,1,MD_MF-DF,0.94999999999999996
HyTeG,random,1,10,2,1,PCI,0.96969696969696972
HyTeG,random,1,10,3,1,ALS,0.84999999999999998
HyTeG,random,1,10,3,1,AP_ALS-PCI,0.84999999999999998
HyTeG,random,1,10,3,1,Default,0.90476190476190477
HyTeG,random,1,10,3,1,MDAP_MF-DF-ALS-PCI,0.80000000000000004
HyTeG,random,1,10,3,1,MDA_MF-DF-ALS,0.80000000000000004
HyTeG,random,1,10,3,1,MDP_MF-DF-PCI,0.80000000000000004
HyTeG,random,1,10,3,1,MD_MF-DF,0.80000000000000004
HyTeG,random,1,10,3,1,PCI,0.87573964497041423
HyTeG,random,1,10,1,2,ALS,1
HyTeG,random,1,10,1,2,AP_ALS-PCI,1
HyTeG,random,1,10,1,2,Default,1
HyTeG,random,1,10,1,2,MDAP_MF-DF-ALS-PCI,1
HyTeG,random,1,10,1,2,MDA_MF-DF-ALS,1
HyTeG,random,1,10,1,2,MDP_MF-DF-PCI,1
HyTeG,random,1,10,1,2,MD_MF-DF,1
HyTeG,random,1,10,1,2,PCI,1
HyTeG,random,1,10,2,2,ALS,0.92000000000000004
HyTeG,random,1,10,2,2,AP_ALS-PCI,0.92000000000000004
HyTeG,random,1,10,2,2,Default,0.9452054794520548
HyTeG,random,1,10,2,2,MDAP_MF-DF-ALS-PCI,0.90000000000000002
HyTeG,random,1,10,2,2,MDA_MF-DF-ALS,0.90000000000000002
HyTeG,random,1,10,2,2,MDP_MF-DF-PCI,0.90000000000000002
HyTeG,random,1,10,2,2,MD_MF-DF,0.90000000000000002
HyTeG,random,1,10,2,2,PCI,0.93939393939393945
HyTeG,random,1,10,3,2,ALS,0.76666666666666672
HyTeG,random,1,10,3,2,AP_ALS-PCI,0.76666666666666672
HyTeG,random,1,10,3,2,Default,0.8441558441558441
HyTeG,random,1,10,3,2,MDAP_MF-DF-ALS-PCI,0.69999999999999996
HyTeG,random,1,10,3,2,MDA_MF-DF-ALS,0.69999999999999996
HyTeG,random,1,10,3,2,MDP_MF-DF-PCI,0.69999999999999996
HyTeG,random,1,10,3,2,MD_MF-DF,0.69999999999999996
HyTeG,random,1,10,3,2,PCI,0.80473372781065089
HyTeG,distance,1,10,1,1,ALS,0.63636363636363635
HyTeG,distance,1,10,1,1,AP_ALS-PCI,0.63636363636363635
HyTeG,distance,1,10,1,1,Default,0.69230769230769229
HyTeG,distance,1,10,1,1,MDAP_MF-DF-ALS-PCI,0.59999999999999998
HyTeG,distance,1,10,1,1,MDA_MF-DF-ALS,0.59999999999999998
HyTeG,distance,1,10,1,1,MDP_MF-DF-PCI,0.59999999999999998
HyTeG,distance,1,10,1,1,MD_MF-DF,0.59999999999999998
HyTeG,distance,1,10,1,1,PCI,0.69230769230769229
HyTeG,distance,1,10,2,1,ALS,0.38
HyTeG,distance,1,10,2,1,AP_ALS-PCI,0.38
HyTeG,distance,1,10,2,1,Default,0.46575342465753422
HyTeG,distance,1,10,2,1,MDAP_MF-DF-ALS-PCI,0.32500000000000001
HyTeG,distance,1,10,2,1,MDA_MF-DF-ALS,0.32500000000000001
HyTeG,distance,1,10,2,1,MDP_MF-DF-PCI,0.32500000000000001
HyTeG,distance,1,10,2,1,MD_MF-DF,0.32500000000000001
HyTeG,distance,1,10,2,1,PCI,0.43939393939393939
HyTeG,distance,1,10,3,1,ALS,0.20833333333333334
HyTeG,distance,1,10,3,1,AP_ALS-PCI,0.20833333333333334
HyTeG,distance,1,10,3,1,Default,0.2943722943722944
HyTeG,distance,1,10,3,1,MDAP_MF-DF-ALS-PCI,0.14999999999999999
HyTeG,distance,1,10,3,1,MDA_MF-DF-ALS,0.14999999999999999
HyTeG,distance,1,10,3,1,MDP_MF-DF-PCI,0.14999999999999999
HyTeG,distance,1,10,3,1,MD_MF-DF,0.14999999999999999
HyTeG,distance,1,10,3,1,PCI,0.23668639053254437
HyTeG,distance,1,10,1,2,ALS,0.63636363636363635
HyTeG,distance,1,10,1,2,AP_ALS-PCI,0.63636363636363635
HyTeG,distance,1,10,1,2,Default,0.69230769230769229
HyTeG,distance,1,10,1,2,MDAP_MF-DF-ALS-PCI,0.59999999999999998
HyTeG,distance,1,10,1,2,MDA_MF-DF-ALS,0.59999999999999998
HyTeG,distance,1,10,1,2,MDP_MF-DF-PCI,0.59999999999999998
HyTeG,distance,1,10,1,2,MD_MF-DF,0.59999999999999998
HyTeG,distance,1,10,1,2,PCI,0.69230769230769229
HyTeG,distance,1,10,2,2,ALS,0.38
HyTeG,distance,1,10,2,2,AP_ALS-PCI,0.38
HyTeG,distance,1,10,2,2,Default,0.45205479452054792
HyTeG,distance,1,10,2,2,MDAP_MF-DF-ALS-PCI,0.32500000000000001
HyTeG,distance,1,10,2,2,MDA_MF-DF-ALS,0.32500000000000001
HyTeG,distance,1,10,2,2,MDP_MF-DF-PCI,0.32500000000000001
HyTeG,distance,1,10,2,2,MD_MF-DF,0.32500000000000001
HyTeG,distance,1,10,2,2,PCI,0.42424242424242425
HyTeG,distance,1,10,3,2,ALS,0.20833333333333334
HyTeG,distance,1,10,3,2,AP_ALS-PCI,0.20833333333333334
HyTeG,distance,1,10,3,2,Default,0.26839826839826841
HyTeG,distance,1,10,3,2,MDAP_MF-DF-ALS-PCI,0.14999999999999999
HyTeG,distance,1,10,3,2,MDA_MF-DF-ALS,0.14999999999999999
HyTeG,distance,1,10,3,2,MDP_MF-DF-PCI,0.14999999999999999
HyTeG,distance,1,10,3,2,MD_MF-DF,0.14999999999999999
HyTeG,distance,1,10,3,2,PCI,0.21301775147928995
HyTeG,solver,1,10,1,1,ALS,0.63636363636363635
HyTeG,solver,1,10,1,1,AP_ALS-PCI,0.63636363636363635
HyTeG,solver,1,10,1,1,Default,0.69230769230769229
HyTeG,solver,1,10,1,1,MDAP_MF-DF-ALS-PCI,0.59999999999999998
HyTeG,solver,1,10,1,1,MDA_MF-DF-ALS,0.59999999999999998
HyTeG,solver,1,10,1,1,MDP_MF-DF-PCI,0.59999999999999998
HyTeG,solver,1,10,1,1,MD_MF-DF,0.59999999999999998
HyTeG,solver,1,10,1,1,PCI,0.69230769230769229
HyTeG,solver,1,10,2,1,ALS,0.38
HyTeG,solver,1,10,2,1,AP_ALS-PCI,0.38
HyTeG,solver,1,10,2,1,Default,0.46575342465753422
HyTeG,solver,1,10,2,1,MDAP_MF-DF-ALS-PCI,0.32500000000000001
